,0
0,serpent
1,chemin
2,sinueux
3,sinuosité
4,tordu
5,tordre
6,morsure
7,victime
8,douleur
9,signe
10,symbole
11,ère
12,animal
13,venin
14,poison
15,remède
16,dessin
17,terre
18,mangeaille
19,digestion
20,morsure
21,croc
22,gueule
23,ouverture
24,aveuglement
25,crachat
26,broussaille
27,s’immiscer
28,glissade
29,cheminement
30,regard
31,concentration
32,musique
33,joueur
34,verticalité
35,dresser
36,dressage
37,public
38,spectacle
39,crainte
40,peur
41,larme
42,doute
43,certitude
44,confiance
45,prendre
46,main
47,risque
48,risquer
49,toucher
50,écaille
51,couleur
52,belle
53,couleur
54,beauté
55,prise
56,détaler
57,tomber
58,sol
59,apesanteur
60,trou
61,s’enfoncer
62,terre
