,0
0,douleur
1,plantaire
2,pied
3,aponévrose
4,tendon
5,insertion
6,musculaire
7,chaleur
8,froid
9,raidissant
10,raideur
11,aliénation
12,mal
13,médicament
14,anti-psychotique
15,internement
16,hospitalisation
17,police
18,lit
19,sécurité
20,paix
21,social
22,poids
23,seringue
24,interchangeable
25,chaise
26,barreau
27,fenêtre
28,casse
29,enfuir
30,courir
31,faire
32,stop
33,autostopper
34,strasbourg
35,nouvel
36,an
37,marché
38,pétard
39,fusée
40,feu
41,artifice
42,sonnette
43,revendication
44,discussion
45,énervement
46,argumentation
47,rhétorique
48,impossibilité
49,fuite
