,0
0,liberté
1,égalité
2,fraternité
3,france
4,voyage
5,europe
6,estonie
7,lettonie
8,lituanie
9,suède
10,suédoise
11,belle
12,vie
13,psychologie
14,complication
15,vie
16,ko
17,théorie
18,léonard
19,vinci
20,voiture
21,hérisson
22,hérisson
23,hérisson
24,son
25,micro
26,micro
27,japon
28,faire
29,karaoké
30,karaoké
31,nǐ
32,hǎo
33,pologne
34,pologne
35,pologne
36,conservateur
37,conservateur
38,conservateur
39,conservateur
40,voyage
41,test
42,psychotechnique
43,préfèrerais
44,changer
45,final
46,timidité
47,pas
48,aise
49,devant
50,micro
51,pas
52,choix
53,famille
54,compliqué
55,fatigué
56,très
57,fatigué
