,0
0,piscine
1,eau
2,soleil
3,margelle
4,dimension
5,nager
6,plonger
7,couler
8,noyer
9,eau
10,sous-marin
11,vacances
12,été
13,soleil
14,joie
15,plaisir
16,bien-être
17,famille
18,cocktail
19,apéro
20,picoler
21,fête
22,bleu
23,filtre
24,charbon
25,infiltration
26,naturelle
27,extérieur
28,intérieur
29,couverte
30,découverte
31,chauffée
32,non
33,chauffée
34,liner
35,mosaïque
36,carrelé
37,filtrer
38,côte
39,azur
40,privé
41,publique
42,domaine
43,gonflable
44,dur
45,enterrer
46,autoporté
47,lait
48,ânesse
49,cléopâtre
50,flipper
51,dauphin
52,baleine
53,background
