,0
0,eau
1,éclaboussure
2,enfant
3,noyade
4,maître-nageur
5,carrelage
6,chlore
7,décolorer
8,banc
9,serviette
10,soleil
11,sable
12,douche
13,vestiaire
14,herbe
15,prélassement
16,longueur
17,natation
18,rapidité
19,performance
20,rémi
21,lacour
22,rapidité
23,chronomètre
24,boire
25,tasse
26,chlore
27,plaisir
28,agréable
29,brasse
30,papillon
31,herbe
32,verdure
33,cris
34,éclaboussure
35,bonne
36,humeur
37,entente
38,joie
39,plaisir
40,rapidité
41,système
42,sécurité
43,nourrisson
44,bébé
45,mère
46,sable
47,plaisir
48,jouvence
49,vacance
50,richesse
51,maison
52,maison
53,ndividuelle
54,riche
55,argent
56,installation
57,vie
58,montant
