,0
0,fièvre
1,appréhension
2,subjectif
3,antidote
4,remède
5,morphine
6,anesthésie
7,ressenti
8,antidote
9,besoin
10,vital
11,autopsie
12,opération
13,intervention
14,chirurgicale
15,besoin
16,maison
17,chalet
18,piscine
19,bowling
20,sport
21,tennis
22,football
23,carlin
24,bowling
25,activité
26,loisir
27,échec
28,vélo
29,cinéma
30,ami
31,contact
32,copine
33,compagne
34,joie
35,peine
36,équilibre
37,envie
38,besoin
39,vélo
40,famille
41,contact
42,ami
43,voyage
44,acquisition
45,bien
46,matériel
