,0
0,douleur
1,mal
2,très
3,mal
4,échelle
5,échelle
6,douleur
7,cri
8,pleurs
9,hurlement
10,douleur
11,physique
12,douleur
13,psychique
14,différence
15,aider
16,rassurer
17,soulager
18,poser
19,main
20,endroit
21,où
22,mal
23,caresser
24,traiter
25,antalgique
26,doliprane
27,morphinique
28,plein
29,choses
30,traiter
31,douleur
32,être
33,conscient
34,douleur
35,soulager
36,essayer
37,soulager
38,maximum
39,position
40,antalgique
41,mal
42,maux
43,guérir
44,aider
45,rassurer
46,discuter
47,douleur
48,douleur
49,cœur
50,cœur
51,brisé
52,lourdeur
53,sensation
54,lourdeur
55,larme
56,soulagement
57,arrêter
58,douleur
59,plus
60,rapidement
61,possible
