,0
0,famille
1,identité
2,maman
3,papa
4,futur
5,travail
6,équilibre
7,amour
8,vie
9,mort
10,renaissance
11,résilience
12,confiance
13,stabilité
14,apaisement
15,paix
16,intérieure
17,guérir
18,enfant
19,intérieur
20,devenir
21,maman
22,couper
23,inconscient
24,familial
25,réussir
26,vie
27,est
28,avoir
29,famille
30,bases
31,solides
32,avoir
33,travail
34,plaît
35,être
36,paix
37,moi-même
38,fin
39,mot
40,histoire
41,retrouver
42,confiance
43,que
44,ai
45,perdue
46,suis
47,victime
48,hommes
49,victime
50,homme
51,particulier
52,veux
53,taire
54,amour
55,famille
56,point
57,papa
58,dédie
59,ces
60,instants
61,micro
62,cousin
63,sébastien
64,n'a
65,pas
66,eu
67,cette
68,chance
69,voilà
