,0
0,hôpital
1,psychologue
2,psychiatre
3,maladie
4,ambulance
5,ville
6,voiture
7,fauteuil
8,chaise
9,bureau
10,ordinateur
11,enfant
12,parent
13,frère
14,sœur
15,oncle
16,tante
17,escalier
18,étage
19,ascenseur
20,cantine
21,travail
22,rendez-vous
23,ophtalmologue
24,rhumathologue
25,pied
26,jambe
27,cuisse
28,fesse
29,ventre
30,bras
31,main
32,tête
33,estomac
34,intestin
35,cerveau
36,nez
37,bouche
38,langue
39,dent
40,œil
41,cœur
42,foie
43,rate
44,vésicule
45,biliaire
46,poumon
47,diaphragme
48,artère
49,veine
50,péritoine
51,rétine
52,bâtonnet
53,cône
54,ongle
55,doigt
56,micro
57,stylo
58,feuille
59,classeur
60,mur
61,fenêtre
62,rose
63,bleu
64,violet
65,noir
66,blanc
67,vert
68,jaune
69,soleil
70,planète
