,0
0,vacances
1,soleil
2,plage
3,mer
4,poisson
5,sœur
6,laos
7,hôtel
8,avion
9,travail
10,maison
11,chat
12,pari
13,train
14,voiture
15,vélo
16,trotinette
17,cave
18,appartement
19,rue
20,pertois
21,neuhof
22,lac
23,baggersee
24,pharmacie
25,auchan
26,psychiatre
27,arbre
28,fleur
29,nature
30,pourcentage
31,dialyse
32,infirmière
33,patient
34,parent
35,restaurant
36,togo
37,pauline
38,marc
39,chemise
40,pantalon
41,chaussures
42,soldes
43,magasin
44,chaise
45,micro
46,ordinateur
47,hôpital
48,esthéticienne
49,argent
50,vélo
51,pédaler
52,grand-rue
53,ciel
54,fleur
55,montagne
56,via
57,ferrata
58,escalade
59,bodycombat
60,karaté
61,sport
62,cheveux
63,camomille
64,shampoing
65,gel
66,douche
67,récipient
68,lavabo
69,brosse
70,dent
71,chambre
72,couette
73,amoire
74,lit
75,balcon
76,jardinière
77,fleur
78,course
79,grand
80,frais
81,fleur
82,course
83,novembre
84,anniversaire
85,maman
86,soixante
87,ans
88,noël
89,cadeau
90,dépense
91,décembre
92,neige
