,0
0,libellule
1,papillon
2,calme
3,?
4,bébé
5,vert
6,rose
7,arc
8,ciel
9,mont
10,blanc
11,congé
12,vacances
13,hyperactivité
14,gentillesse
15,mécréant
16,danger
17,immédiat
18,imprévisible
19,lumière
20,soleil
21,rayon
22,kindergarden
23,life
24,love
25,big
26,deal
27,bob
28,dylan
29,inquiètude
30,impression
31,fausse
32,route
33,retour
34,emploi
35,bingo
36,jackpot
37,noir
38,blanc
39,gris
40,zone
41,inattendu
42,inapproprié
43,pas
44,bien
45,mal
46,philosophie
47,platon
48,archimède
49,aristote
50,thomas
51,aquin
52,thomas
53,apôtre
54,vision
55,position
56,visibilité
57,transparence
58,stagiaire
59,stage
60,travaux
61,chantier
62,interdit
63,public
64,gris
65,encore
66,plus
67,gris
68,zone
69,gris
70,souris
71,comme
72,tapis
73,va
74,vient
75,tête
76,aller
77,retour
78,même
79,endroit
80,ange
81,démon
82,écologiste
83,vert
84,élection
85,élu
86,byzantin
87,orient
88,occident
89,états-unis
90,éléction
91,président
92,départ
93,zone
94,interdite
95,zone
96,blanche
97,zone
98,impénétrable
99,zone
100,o
101,zone
102,vide
103,vidoir
104,claude
105,claude
106,françois
107,sèche-cheveux
108,viens
109,là
110,sabrina
111,jésus
112,paris
113,prague
114,mer
115,david
116,georges
117,impression
118,impressioniste
119,tableau
