,0
0,piscine
1,bastien
2,vivès
3,bd
4,bande-dessinée
5,goût
6,chlore
7,rencontre
8,eau
9,poisson
10,lunettes
11,plongée
12,poisson
13,coloré
14,rayure
15,plongée
16,tuba
17,jaune
18,plastique
19,tuba
20,plastique
21,poubelle
22,déchet
23,tunisie
24,beaucoup
25,déchets
26,ranger
27,nettoyer
28,prendre
29,sac
30,poubelle
31,tout
32,ranger
33,vacances
34,détente
35,hubba-bubba
36,jeux
37,enfants
38,jouer
39,eau
40,jouer
41,être
42,sous-marin
43,soeur
44,souvenirs
45,flous
46,parler
47,eau
48,jouer
49,baignoire
50,aller
51,piscine
52,détendre
53,après
54,médicaments
55,être
56,chaud
