,0
0,table
1,feuille
2,clef
3,bureau
4,ordinateur
5,étagère
6,livre
7,siège
8,verre
9,tasse
10,bouilloire
11,fenêtre
12,toit
13,tuile
14,lampe
15,ampoule
16,oiseau
17,papier
18,origami
19,couloir
20,porte
21,escalier
22,ascenseur
23,hall
24,entrée
25,lit
26,table
27,chevet
28,lampe
29,radio-réveil
30,oreiller
31,couverture
32,draps
33,plancher
34,parquet
35,armoire
36,penderie
37,vêtement
38,cintre
39,jupe
40,pantalon
41,t-shirt
42,pull
43,culotte
44,soutien-gorge
45,chaussettes
46,chaussures
47,manteau
48,assiette
49,cuillère
50,fourchette
51,couteau
52,tire-bouchon
53,ouvre-boîte
54,vaissellier
55,assiette
56,bol
57,verre
58,riz
59,courgette
60,tomate
61,oignon
62,gâteau
63,semoule
64,quinoa
65,chocolat
66,pâtes
67,produit
68,vaisselle
69,éponge
70,machine
71,laver
72,tambour
73,lessive
74,micro-ondes
75,bassine
76,évier
77,robinet
78,lavabo
79,douche
80,rideau
81,tringle
82,miroir
83,serviette
84,w-c
85,magasine
