,0
0,printemps
1,soleil
2,plage
3,fleur
4,balcon
5,jardinière
6,semis
7,image
8,jardinage
9,tomate
10,salade
11,plongée
12,apnée
13,baleine
14,phoque
15,réunion
16,martinique
17,plage
18,palmier
19,fruit
20,bonheur
21,santé
22,amour
23,musique
24,danse
25,balle
26,chant
27,oiseau
28,chat
29,herbe
30,tondeuse
31,fleur
32,bronzage
33,sieste
34,bonheur
35,famille
36,palanquée
37,apnée
38,bateau
39,voile
40,vacances
41,île
42,travail
43,jeu
44,pétanque
45,volley
46,danse
47,amis
48,barbecue
49,grillade
50,gâteau
51,joie
52,voiture
53,train
54,avion
55,aquarium
56,poisson
57,picasso
58,théâtre
59,concert
60,sieste
61,bonheur
