,0
0,serpent
1,cobra
2,python
3,boa
4,vipère
5,orvet
6,caméléon
7,wapiti
8,panda
9,hérisson
10,silure
11,cachalot
12,baleine
13,requin
14,loup
15,ours
16,renard
17,renard
18,argenté
19,renard
20,roux
21,renard
22,carpates
23,buse
24,hulotte
25,chouette
26,hulotte
27,chouette
28,chevêche
29,grand-duc
30,moyen
31,duc
32,cigogne
33,grèbe
34,huppé
35,cormoran
36,héron
37,cendré
38,musaraigne
39,rat
40,ragondin
41,chat
42,chien
43,zèbre
44,cheval
45,ânon
46,âne
47,marmotte
48,loutre
49,fouine
50,martre
51,bœuf
52,vache
