,0
0,piscine
1,natation
2,brasse
3,crawl
4,palme
5,sport
6,vacances
7,été
8,soleil
9,eau
10,chlore
11,bleu
12,couverte
13,découverte
14,wacken
15,monde
16,soleil
17,hiver
18,piscine
19,neige
20,bleu
21,cobalt
22,vacances
23,natation
24,ne
25,pas
26,respirer
27,noyade
28,cours
29,pathologie
30,circonstanciel
31,bouche
32,bouche
33,arrêt
34,cardiaque
35,quinze
36,samu
37,secours
38,pompier
39,ambulance
40,natation
41,apprentissage
42,palme
43,ligne
44,d’eau
45,bouée
46,parasol
47,coup
48,soleil
49,brûlure
50,ticket
51,tarif
52,caisse
53,vestiaire
54,propreté
55,hygiène
56,décontamination
57,douche
58,bonde
59,cheveux
60,serviette
61,natte
62,brassard
63,carrelage
64,glissant
65,blessure
66,tomber
67,amusement
68,jeu
69,ballon
