,0
0,maison
1,enfant
2,famille
3,femme
4,voiture
5,nature
6,promenade
7,vélo
8,cheval
9,forêt
10,avion
11,ciel
12,nuage
13,repos
14,sieste
15,manger
16,dormir
17,rire
18,chanter
19,pleurer
20,respirer
21,promener
22,regarder
23,sentir
24,promener
25,ami
26,fête
27,soirée
28,beau
29,moment
30,amitié
31,sentiment
32,amour
33,camarade
34,société
35,compagnie
36,collègue
37,travail
38,voler
39,passager
40,hôtesse
41,hôtel
42,absence
43,découcher
44,absence
45,voyage
46,vacances
47,mer
48,océan
49,palmier
50,plage
51,repos
52,tranquilité
53,sérénité
54,calme
55,stress
56,vie
57,active
