,0
0,alphabet
1,alphabet
2,baguette
3,pain
4,croûton
5,pain
6,dominique
7,domaine
8,effeuillage
9,fabrique
10,fourmi
11,gâteau
12,grenouille
13,hibou
14,hitte
15,hutte
16,joyeux
17,joyeux
18,joyeux
19,koala
20,lapin
21,grand
22,m
23,grand
24,m
25,noémie
26,orange
27,patrick
28,collègue
29,roue
30,fortune
31,ciseaux
32,soie
33,jolie
34,soie
35,toi
36,toi
37,villégiature
38,walibi
39,yoyo
40,yoga
41,bureau
42,pinceau
43,psychologue
44,plus
45,doux
46,que
47,psychiatre
48,samedi
49,matin
50,hôpital
51,test
52,psychotechnique
53,psychologique
54,avancer
55,science
56,faire
57,reculer
58,maladie
