,0
0,bonbon
1,confiture
2,fleur
3,soleil
4,jonquille
5,rose
6,lit
7,peluche
8,drap
9,oreiller
10,fenêtre
11,canapé
12,télévision
13,beurre
14,cracotte
15,biscotte
16,chocolat
17,café
18,cappuccino
19,théière
20,frigo
21,armoire
22,cadre
23,billet
24,pièce
25,chaussures
26,robe
27,collants
28,culotte
29,soutien-gorge
30,pantalon
31,brosse
32,flacon
33,baignoire
34,rouge
35,lèvres
36,blush
37,voiture
38,vélo
39,étagère
40,vase
41,boite
42,console
43,ordinateur
44,souris
45,chien
46,chat
47,arbre
48,herbe
49,baskets
50,jogging
51,lac
52,feuille
53,caillou
54,sable
55,mer
56,plage
57,guidon
58,vélo
59,pédale
60,radiateur
61,vitre
62,caddie
63,bouteille
64,wc
65,escalier
66,tableau
67,torchon
68,serviette
69,oreiller
70,matelas
71,sommier
72,rideau
73,parquet
74,peinture
75,pinceau
76,tracteur
77,motocyclette
