,0
0,beauté
1,joie
2,amour
3,patience
4,amour
5,soi
6,maîtrise
7,bienveillance
8,merveilleux
9,joyeux
10,patient
11,content
12,happy
13,tous
14,jours
15,flamme
16,lumière
17,soleil
18,lune
19,étoile
20,ciel
21,bleu
22,oiseau
23,chanter
24,micro
25,parler
26,bouche
27,ordinateur
28,bureau
29,test
30,cerveau
31,examen
32,mémoire
33,concentration
34,difficulté
35,apprentissage
36,chanter
37,boire
38,manger
39,bouger
40,danser
41,crier
42,sauter
43,jongler
44,cirque
45,cerceau
46,feutre
47,stylo
48,couleur
49,bleu
50,blanc
51,rouge
52,france
53,drapeau
54,liberté
55,égalité
56,fraternité
57,marseillaise
58,louis
59,funès
60,grande
61,vadrouille
62,aventure
63,rigolo
64,comique
65,feuille
66,papier
67,ciseau
68,bricolage
69,dessin
70,humoriste
71,george
72,clooney
73,lunettes
74,yeux
75,voir
76,perception
77,différente
78,autre
79,sensation
80,fourmi
81,doigt
82,ongle
83,nez
84,bouche
85,oreille
86,ouïe
87,vue
88,toucher
89,goût
90,odorat
91,jambe
92,pied
93,main
94,tête
95,épaule
96,genou
97,tête
98,épaule
99,pied
100,genou
101,chanson
102,enfance
103,amusement
104,tristesse
105,maman
106,papa
107,frère
108,sœur
109,jean
110,olivier
111,anne
112,esther
113,sarah
114,mort
115,suicide
116,pas
117,cool
118,joie
119,vivre
120,armoire
121,chaise
122,quatre
123,pieds
124,tabouret
125,pas
126,stable
127,stable
128,équilibre
129,harmonie
130,perfection
