,0
0,ballade
1,château
2,colline
3,océan
4,bleu
5,peinture
6,cadre
7,sculpture
8,vêtement
9,laine
10,coton
11,gravier
12,nuage
13,dessin
14,feutre
15,escargot
16,lunette
17,café
18,tram
19,marche
20,pied
21,montre
22,temps
23,aiguille
24,cuir
25,bracelet
26,vernis
27,montre
28,bague
29,lit
30,baignoire
31,canapé
32,chaise
33,escalier
34,porte
35,serrure
36,enfant
37,nez
38,oreille
39,animal
40,cabane
41,console
42,télévision
43,livre
44,musique
45,guitare
46,piano
47,cd
48,enregistrement
49,ordinateur
50,internet
51,voyage
52,avion
53,soleil
54,camping-car
55,tente
56,camping
57,concert
58,soirée
59,danser
60,barbe
61,moustache
62,pince
63,épiler
64,tapis
