,0
0,coccinelle
1,vert
2,point
3,briller
4,orange
5,mouton
6,table
7,limace
8,sac
9,table
10,pied
11,rhumatisme
12,vermifuge
13,cheveu
14,rire
15,soleil
16,lumière
17,orange
18,citron
19,bateau
20,genou
21,caillou
22,joue
23,feu
24,terre
25,mer
26,bateau
27,ivre
28,flamant
29,rose
30,rouge
31,lèvres
32,perturbation
33,coq
34,maison
35,cheminée
36,prairie
37,fleur
38,feuille
39,tige
40,écorce
41,arbre
42,montagne
43,vacances
44,ballon
45,plage
46,enfant
47,papa
48,blonde
49,verte
50,coccinelle
51,pâtes
52,crème
53,fraîche
54,coussin
55,lit
56,couette
57,chien
58,chat
59,bébé
60,oiseau
61,rire
62,feu
63,genou
64,chiffre
65,lettre
66,télé
67,commentateur
68,journal
69,info
70,guerre
71,sang
72,meurtre
73,viol
74,insomnie
75,pourriture
76,professeur
77,livre
78,brique
79,mur
80,shoah
81,gateau
82,képi
83,uniforme
84,police
85,ongle
