,0
0,bleu
1,cactus
2,vert
3,désert
4,fennec
5,herbe
6,sahara
7,dromadaire
8,gamelle
9,cigarette
10,poumon
11,voiture
12,coccinelle
13,pneu
14,table
15,stylo
16,gomme
17,jaune
18,soleil
19,nuage
20,terre
21,cercle
22,circulaire
23,aire
24,surface
25,mathématiques
26,einstein
27,cheveux
28,blanc
29,mars
30,noir
31,vampire
32,chauve-souris
33,nuit
34,étoile
35,étoile
36,filante
37,ciel
38,bleu
39,chauve-souris
40,dent
41,vache
42,afrique
43,société
44,agriculture
45,terre
46,nutriment
47,nourrir
48,plante
49,pousser
50,feuille
51,ligament
52,chlorophylle
53,tige
54,lèvre
55,salive
