,0
0,piscine
1,laver
2,baigner
3,nager
4,noyer
5,piscine
6,fond
7,bleu
8,soleil
9,coup
10,soleil
11,crème
12,solaire
13,maître-nageur
14,bouée
15,brassards
16,longueur
17,nager
18,plonger
19,sauter
20,éclabousser
21,mouiller
22,rafraîchir
23,aspirer
24,piscine
25,bleue
26,bleu
27,azur
28,piscine
29,grande
30,piscine
31,petite
32,piscine
33,moyenne
34,piscine
35,grand
36,bassin
37,petit
38,bassin
39,piscine
40,profondeur
41,piscine
42,deux
43,mètres
44,mètre
45,mètre
46,cinquante
47,petit
48,bassin
49,grand
50,bassin
51,maître-nageur
52,plonger
53,2m
54,plonger
55,5m
56,foule
57,parasol
58,serviette
59,bouteille
60,glace
61,glacière
62,merguez
63,vie
64,joie
65,rencontrer
66,discuter
67,autout
68,piscine
69,jouer
70,faire
71,badminton
72,jouer
73,balle
74,enfants
75,crient
76,cri
77,bruit
78,verdure
79,autour
80,piscine
81,dalle
82,léger
83,éclaboussure
84,rafting
85,bouée
86,bouée
87,sauvetage
