,0
0,un
1,deux
2,trois
3,un
4,deux
5,trois
6,quatre
7,cinq
8,six
9,sept
10,huit
11,neuf
12,dix
13,commence
14,gauguin
15,veste
16,porte-manteau
17,que
18,ai
19,vu
20,personne
21,face
22,moi
23,un
24,deux
25,trois
26,un
27,deux
28,trois
29,même
30,pas
31,vingt
32,secondes
33,un
34,deux
35,trois
36,quatre
37,cinq
38,six
39,sept
40,huit
41,neuf
42,peinture
43,gauguin
44,sisley
45,picasso
46,aime
47,bien
48,impressionniste
49,van
50,gogh
51,clémenceau
52,monet
53,manet
54,monet
55,clémenceau
56,manet
57,biographie
58,biographie
59,croisée
60,clémenceau
61,poincaré
62,jean
63,jaurès
64,nom
65,mot
66,un
67,deux
68,trois
69,quatre
70,cinq
71,six
72,minute-trente
73,non
74,deux
75,minutes
76,trente
77,secondes
78,minutes
79,peinture
80,phrase
81,peinture
82,acrylique
83,gouache
84,huile
85,un
86,deux
87,un
88,deux
89,trois
90,quatre
91,cinq
92,six
93,personne
94,face
95,moi
96,psychologue
97,un
98,deux
99,psychologue
100,psychologue
101,un
102,deux
103,un
104,deux
105,trois
106,quatre
107,cinq
108,six
109,un
110,deux
111,trois
112,un
113,deux
114,minute
115,trente
116,un
117,deux
118,trois
119,quatre
120,veste
121,porte-manteau
122,gilet
123,bleu
124,rouge
125,vert
126,jaune
127,un
128,deux
129,jaune
130,blanc
131,bleu
132,rouge
133,un
134,deux
135,trois
136,quatre
137,cinq
138,six
139,deux
140,minutes
141,trente
142,non
143,deux
144,un
145,deux
146,trois
147,nom
148,docteur
149,bertschy
150,professeur
151,bertschy
152,docteur
153,weibel
154,docteur
155,solt
156,madame
157,porte
158,fermer
159,ouverte
160,porte
161,un
162,deux
