,0
0,cour
1,école
2,université
3,heure
4,bac
5,diplôme
6,manipulation
7,chien
8,forêt
9,ami
10,bar
11,boisson
12,lit
13,coussin
14,famille
15,mère
16,père
17,sœur
18,copain
19,meilleur
20,ami
21,mort
22,cimetière
23,suicide
24,hôpital
25,médicament
26,antidépresseur
27,dépression
28,maladie
29,couverture
30,pièce
31,argent
32,sombre
33,petit
34,étroit
35,compression
36,vide
37,froid
38,noir
39,long
40,difficile
41,réflexion
42,tension
43,stress
44,obligation
45,conforme
46,copie
47,double
48,crainte
49,royauté
50,jalousie
51,peur
52,colère
53,envie
