,0
0,piscine
1,natation
2,triathlon
3,eau
4,bassin
5,cinquante
6,mètres
7,jeux
8,olympiques
9,piscine
10,sport
11,compétition
12,compétition
13,jeu
14,aquatique
15,aquabike
16,aquagym
17,piscine
18,crawl
19,piscine
20,brasse
21,papillon
22,papillon
23,nage
24,crawlée
25,crawl
26,nage
27,dos
28,piscine
29,saut
30,piscine
31,bébé
32,noyade
33,noyade
34,danger
35,danger
36,grillage
37,grillage
38,protection
39,piscines
40,piscine
41,méditerranée
42,méditerranée
43,mer
44,mer
45,poisson
46,piscine
47,océan
48,oocéanographique
49,musée
50,océanographique
51,poisson
52,clown
53,poisson
54,chat
55,poisson
56,clown
57,poisson
58,chat
59,rivage
60,sable
61,sable
62,pêche
63,pêche
64,poisson
65,poisson
66,turbot
67,turbot
68,merlan
69,merlan
70,morue
71,activité
72,activité
73,sportive
74,bouger
75,mouvement
76,bras
77,mouvement
78,jambes
79,muscle
80,squelette
81,squelette
