,0
0,livre
1,règle
2,scotch
3,colle
4,papier
5,crayon
6,stylo
7,ouvrage
8,intercallaire
9,classeur
10,tipp-ex
11,gomme
12,raquette
13,tennis
14,balle
15,techno
16,vibes
17,filet
18,court
19,tennis
20,lift
21,slice
22,football
23,ballon
24,maillot
25,short
26,chaussure
27,sport
28,chaussure
29,crampons
30,herbe
31,but
32,filet
33,touche
34,vélo
35,bicyclettte
36,casque
37,motar
38,moto
39,raquette
40,ping
41,pong
42,table
43,ping
44,pong
45,échec
46,pièce
47,roi
48,dame
49,ordinateur
50,échec
51,ordinateur
52,scanner
53,canapé
54,livre
55,étagère
56,penderie
57,habit
58,sudoku
59,casse-tête
60,domino
61,échec
62,jeu
63,société
64,scrabble
65,pictionnary
66,vacances
67,montagne
68,soleil
69,mer
70,océan
71,lagon
72,palmier
73,noix
74,coco
75,hutte
76,vahiné
77,soleil
78,lune
