,0
0,serpent
1,sonnette
2,bruit
3,porte
4,bébé
5,maman
6,papa
7,jardin
8,sapin
9,cabane
10,grille
11,judo
12,médecin
13,rue
14,camille
15,autisme
16,dentiste
17,chemin
18,fer
19,course
20,pied
21,train
22,bois
23,forêt
24,vélo
25,caillou
26,étang
27,chapelle
28,grenouille
29,tétard
30,montée
31,descente
32,arbre
33,soleil
34,rosée
35,pluie
36,vent
37,soleil
38,nuage
39,dépression
40,anticyclone
41,bermudes
42,katrina
43,tempête
44,feu
45,loupe
46,mégot
47,cigarette
48,fumeur
49,tabac
50,santé
51,cancer
52,poumon
53,hôpital
54,infirmière
55,médecin
56,psychiatre
57,psychologue
58,éducateur
59,nourrice
60,grand-mère
61,grand-mère
62,cousin
63,cousine
