,0
0,ballon
1,chapeau
2,ciel
3,nuage
4,papillon
5,verdure
6,robe
7,cheveux
8,tapis
9,ver
10,terre
11,alimentation
12,chanter
13,nager
14,voler
15,crier
16,emballer
17,énerver
18,croire
19,ne
20,pas
21,croire
22,espérer
23,aimer
24,tiramisu
25,champion
26,envol
27,oiseau
28,chien
29,animaux
30,poisson
31,rivière
32,mer
33,bateau
34,océan
35,voilier
36,dériver
37,emballer
38,chanter
39,espérer
40,partir
41,éloigner
42,enivrer
43,vin
44,alcool
45,boisson
46,vent
47,branche
48,branchage
49,feuillage
50,chant
51,oiseau
52,émerveiller
53,merveilleux
54,partir
55,grandir
56,espérer
57,ralentir
58,poser
59,exclamer
60,ébaudir
61,émerveiller
62,arrêter
63,parler
64,carré
65,rond
66,fauteuil
67,écran
68,télévision
69,télévision
70,cinéma
71,grand
72,écran
73,agir
74,détruire
75,construire
76,reconstruire
77,table
78,chaise
79,lavabo
80,évier
81,robinet
82,casque
