,0
0,chien
1,chat
2,douleur
3,forêt
4,sapin
5,lit
6,maison
7,chou-fleur
8,chou
9,chou
10,ça
11,cabu
12,cabu
13,cabu
14,dis
15,phrases
16,phrases
17,sont
18,textes
19,textes
20,sont
21,paragraphes
22,paragraphes
23,sont
24,textes
25,est
26,page
27,page
28,page
29,page
30,page
31,livre
32,dix
33,livres
34,dix
35,livres
36,encyclopédie
37,encyclopédie
38,encyclopédie
39,n'en
40,peux
41,plus
42,suis
43,bout
44,rouleau
45,chien
46,chat
47,oiseau
48,feuille
49,ciel
50,terre
51,est
52,ouest
53,nord
54,sud
55,quatre
56,points
57,cardinaux
58,mots
59,fait
60,mal
61,mots
62,mot
63,deux
64,mots
65,trois
66,mots
67,quatre
68,mots
69,cinq
70,mots
71,six
72,mots
73,treize
74,mots
75,quatorze
76,mots
77,quinze
78,mots
79,seize
80,mots
81,dix-sept
82,mots
83,dix-huit
84,mots
85,noms
86,choses
87,chaise
88,table
89,armoire
90,commode
91,commode
92,miroir
93,chaise
94,chambre
95,chambre
