,0
0,chien
1,chat
2,cheval
3,poisson
4,poisson
5,rouge
6,orfraie
7,celeri
8,céleri
9,rave
10,céréale
11,prénom
12,verbe
13,grammaire
14,complément
15,violoncelle
16,musique
17,croche
18,noire
19,double-croche
20,soupir
21,opéra
22,théatre
23,littérature
24,piscine
25,piscine
26,natation
27,natation
28,sport
29,sport
30,athlétisme
31,course
32,pied
33,jambe
34,bras
35,tête
36,corps
37,ongle
38,peau
39,chaire
40,pied
41,pantalon
42,foulard
43,carquois
44,main
45,dent
46,langue
47,tableau
48,tableau
49,peinture
50,peinture
51,romantisme
52,romantisme
53,cubisme
54,cubisme
55,cubisme
56,impressionnisme
57,monet
58,fleur
59,rose
60,daliah
61,cyclamen
62,herbe
63,gazon
64,gazon
65,océan
66,atlantique
67,atlantique
68,bretagne
69,etats-unis
70,parc
71,yellowstone
72,rivière
73,roche
74,roche
75,sable
76,sable
77,etats-unis
78,côte
79,ouest
80,irlande
81,vache
82,cochon
83,rat
84,rat
85,molière
86,gentilhomme
87,gentilhomme
88,femme
89,savante
90,savant
91,prix
92,nobel
93,scientifique
94,psychologue
95,psychologie
96,philosophie
97,littérature
98,neurosciences
99,neurosciences
100,veste
101,jupe
102,jupe
