,0
0,amour
1,aimer
2,étoile
3,cybernétique
4,désolation
5,digression
6,enfer
7,damnation
8,crime
9,majesté
10,sous-marin
11,sous-sol
12,ciel
13,terre
14,jardin
15,eden
16,boussole
17,asymétrique
18,carrefour
19,conforama
20,parasol
21,digression
22,vacances
23,très
24,important
25,ciel
26,étoilé
27,cieux
28,indien
29,apache
30,iroquois
31,navajos
32,nation
33,indienne
34,nation
35,tsigane
36,espagne
37,france
38,angleterre
39,danemark
40,allemagne
41,suède
42,norvège
43,finlande
44,ireland
45,argentine
46,îles
47,malouines
48,gibraltar
49,espagne
50,différent
51,animosité
52,paix
53,concordat
