,0
0,nager
1,plonger
2,bombe
3,chlore
4,javel
5,pipi
6,piscine
7,maître
8,nageur
9,enfant
10,adulte
11,grand-parent
12,bébé
13,nageur
14,plongeoir
15,sautoir
16,toboggan
17,échelle
18,tuba
19,masque
20,bonnet
21,douche
22,pédiluve
23,abonnement
24,eau
25,bleue
26,tiède
27,chaude
28,froide
29,vague
30,bulle
31,eau
32,mer
33,piscine
34,bâteau
35,croisière
36,plastique
37,barboter
38,refroidir
39,pieds
40,agréable
41,génial
42,super
43,décrasser
44,corps
45,esprit
46,bonnet
47,piscine
48,attacher
49,cheveux
50,cadenas
51,casier
52,tongs
53,palmes
54,leçon
55,natation
56,water-polo
57,marineland
58,dauphin
59,orque
60,otarie
61,numéro
62,ballon
63,lingolsheim
64,ostwald
65,kibitzenau
66,schiltigheim
67,sélestat
68,obernai
69,saverne
