,0
0,micro
1,main
2,fil
3,test
4,chemise
5,blanc
6,lunettes
7,cheveux
8,brun
9,ordinateur
10,clavier
11,souris
12,pc
13,unité
14,centrale
15,bureau
16,porte
17,mur
18,bleu
19,plafond
20,lumière
21,fenêtre
22,soleil
23,nuage
24,ciel
25,ange
26,maison
27,ville
28,ballon
29,avion
30,voiture
31,vélo
32,auto
33,paquebot
34,voilier
35,mer
36,soleil
37,plage
38,parasol
39,vacances
40,italie
41,rome
42,milan
43,exposition
44,universelle
45,paris
46,voiture
47,tableau
48,exposition
49,paris
50,train
51,maison
52,vacances
53,travail
54,bureau
55,orange
56,ranger
57,armoire
58,classeur
59,formation
60,apprenant
61,stagiaire
62,secrétaire
63,seo
64,logiciel
65,windows
66,formation
67,bug
68,virus
69,aaa
70,document
71,word
72,excel
73,papier
74,rangement
75,classement
76,livre
77,écriture
78,professeur
79,ras
80,bol
81,ouvrage
82,entretien
83,explicitation
84,questionnement
85,écriture
86,ordinateur
87,papier
88,surligneur
89,mémoire
90,travail
91,fatigue
92,intérêt
93,barbecue
94,repas
95,convivial
96,collègue
97,jeudi
98,août
99,quinze
100,août
101,anniversaire
102,mathilde
103,cadeau
104,sac
105,rose
106,couture
107,bricolage
108,coiffeur
109,esthéticienne
110,vernis
111,ongle
112,épilation
