,0
0,chat
1,chien
2,cheval
3,orang-outan
4,singe
5,chimpanzé
6,poney
7,double-poney
8,jument
9,léopard
10,guépard
11,lion
12,lionceau
13,lionne
14,jaguar
15,panthère
16,noire
17,panthère
18,éléphant
19,kangourou
20,ours
21,ourson
22,hyène
23,hibou
24,aigle
25,chouette
26,rat
27,souris
28,araignée
29,poisson
30,dauphin
31,orque
32,baleine
33,requin
34,lapin
35,lapin
36,rat
37,cochon
38,inde
39,hamster
40,écureuil
41,écrevisse
42,faon
43,paon
44,paresseux
45,éléphant
46,mammouth
47,hippocampe
48,oiseau
49,oisillon
50,pélican
51,flamant
52,rose
53,autruche
54,serpent
