,0
0,école
1,danse
2,afshin
3,ghaffarian
4,amina
5,bouger
6,boîte
7,nuit
8,contrôle
9,école
10,joie
11,bonheur
12,vacances
13,italie
14,noémie
15,mythique
16,amour
17,kévin
18,kissclub
19,turin
20,réfléchir
21,penser
22,histoire
23,intelligence
24,désir
25,envie
26,partir
27,jouer
28,acheter
29,shopping
30,robe
31,nutella
32,charismatique
33,beauté
34,maquillage
35,stylo
36,écrire
37,écouter
38,assoir
39,chaise
40,bureau
41,cigarette
42,manger
43,dormir
44,reposer
45,relaxer
46,détendre
47,télévision
48,reines
49,shopping
50,écouter
51,distraire
52,rayonner
53,soleil
54,médicament
55,piercing
56,tatouage
57,étoile
58,lit
59,couette
60,coussin
61,couverture
62,chaleur
63,douceur
64,tendresse
65,mot
66,sympathie
67,solidarité
68,aider
