,0
0,froid
1,matinée
2,congrès
3,médecine
4,étude
5,travail
6,sommeil
7,réveil
8,dur
9,vélo
10,train
11,repas
12,sage
13,femme
14,échographie
15,week-end
16,fête
17,ami
18,soleil
19,beau
20,temps
21,sortir
22,manger
23,pizza
24,boîte
25,copain
26,garçon
27,copine
28,musique
29,alcool
30,plage
31,vacances
32,ski
33,neige
34,cours
35,étude
36,famille
37,afrique
38,safari
39,sœur
40,frère
41,mariage
42,cousin
43,naissance
44,août
45,accouchement
46,indécision
47,doute
48,cheveux
49,longueur
50,temps
51,couteau
52,fourchette
53,cuillère
