,0
0,douleur
1,douleur
2,souffrance
3,douleur
4,avoir
5,mal
6,connais
7,bien
8,mal
9,cervicales
10,hernie
11,discale
12,nuque
13,arthrose
14,souffrance
15,souffrance
16,souffrance
17,maladie
18,bipolaire
19,souffrance
20,toujours
21,poser
22,questions
23,ne
24,jamais
25,être
26,serein
27,jamais
28,être
29,calme
30,jamais
31,être
32,apaisé
33,toujours
34,incertitude
35,angoisse
36,peur
37,douleur
38,peur
39,douleur
40,cervicale
41,cou
42,mal
43,chien
44,douleur
45,douleur
46,perdre
47,petit
48,bébé
49,petit
50,enfant
51,est
52,mort
53,maladie
54,nosocomiale
55,douleur
56,grande
57,tristesse
58,petit
59,garçon
60,maintenant
61,aurait
62,vingt-deux
63,ans
64,douleur
65,due
66,ces
67,médecins
68,mentir
69,trahir
70,douleur
71,douleur
72,mentale
73,douleur
74,morale
75,douleur
76,tête
77,fait
78,mal
79,apaiser
80,calme
81,sérénité
