,0
0,nager
1,bien-être
2,natation
3,ami
4,lunettes
5,profondeur
6,bien-être
7,eau
8,température
9,chaud
10,froid
11,sport
12,perdu
13,ligne
14,ponton
15,rattachement
16,fleuve
17,écoulement
18,inspiration
19,respiration
20,crawl
21,bonnet
22,lunettes
23,maillot
24,bain
25,crème
26,solaire
27,eau
28,piscine
29,maître-nageur
30,sifflet
31,enfant
32,herbe
33,prairie
34,chaise
35,serviette
36,environnement
37,univers
38,autorité
39,zen
40,plongée
41,sous-marin
42,sous-marine
43,bouteille
44,respiration
45,oxygène
46,océan
47,descendre
