,0
0,nuage
1,soleil
2,pluie
3,neige
4,pantalon
5,écharpe
6,blouson
7,gant
8,bonnet
9,chaussure
10,botte
11,ensuite
12,viande
13,poisson
14,eau
15,jus
16,fruit
17,café
18,bière
19,froid
20,chaud
21,tiède
22,mélange
23,bleu
24,vert
25,rouge
26,noir
27,jaune
28,gris
29,chat
30,chien
31,oiseau
32,mer
33,sable
34,piscine
35,palmier
36,bureau
37,ordinateur
38,clavier
39,stylo
40,dossier
41,papier
42,disquette
43,plan
44,schéma
45,croquis
46,dessin
47,montage
48,pêche
49,poisson
50,hameçon
51,appât
52,épuisette
53,carte
54,canne
55,pêche
56,fil
57,ploomb
58,vélo
59,roue
60,frein
61,guidon
62,selle
63,pneu
