,0
0,piscine
1,piscine
2,eau
3,bleue
4,eau
5,turquoise
6,baigner
7,plonger
8,nager
9,sentir
10,bien
11,revivre
12,bon
13,soleil
14,réchauffe
15,sortant
16,piscine
17,eau
18,eau
19,calcaire
20,eau
21,calcaire
22,pique
23,javel
24,pique
25,yeux
26,pique
27,peau
28,piscine
29,piscine
30,est
31,moins
32,bien
33,que
34,mer
35,mer
36,baigner
37,mer
38,où
39,nage
40,lmer
41,turquoise
42,vingt-cinq
43,degrés
44,régal
45,plonger
46,oublier
47,flotter
48,tout
49,redevient
50,tout
51,est
52,magnigfique
53,piscine
54,est
55,bien
56,est
57,bien
58,quand
59,n'y
60,pas
61,mer
62,mais
63,est
64,pas
65,comme
66,mer
67,piscine
68,gravière
69,gravières
70,où
71,peut
72,baigner
73,eau
74,douce
75,piscine
76,eau
77,n'est
78,pas
79,toujours
80,très
81,douce
82,piscine
83,pique
84,pique
85,yeux
86,pique
87,faire
88,bien
89,faire
90,bien
91,piscine
92,caracalla
93,n'est
94,pas
95,très
96,loin
97,strasbourg
98,eaux
99,thermales
100,eau
101,remous
102,masser
103,eau
104,chaude
105,caracalla
106,piscine
107,piscine
108,eau
109,douce
110,existe
111,aussi
112,piscine
113,eau
114,douce
115,pas
116,loin
117,piscine
118,agréable
119,ciel
120,bleu
121,soleil
122,chaleur
