,0
0,amour
1,intégrité
2,plaisir
3,foi
4,spiritualité
5,convivialité
6,fraternité
7,beauté
8,beauté
9,intérieure
10,beauté
11,esthétique
12,beauté
13,spirituelle
14,beauté
15,nature
16,religion
17,sectarisme
18,éviter
19,sectarisme
20,décapotable
21,décapotable
22,anglaise
23,californie
24,reconditionnement
25,prix
26,prix
27,divisé
28,trois
29,parent
30,enfant
31,ami
32,frère
33,sœur
34,cousin
35,hollande
36,préfère
37,parler
38,pays
39,impôt
40,bête
41,noire
42,sympathie
43,empathie
44,discrétion
45,élégance
46,joie
47,désir
48,vie
49,partage
50,vie
51,partage
52,joie
53,fête
54,diner
55,entre
56,voisins
57,fête
58,voisins
59,dîner
60,entre
61,amis
62,fête
63,anniversaire
64,fête
65,mariage
66,fête
67,confirmation
68,pentecôte
69,juin
70,juin
71,deux-mille-quatorze
72,période
73,dense
74,été
75,repos
76,ressourcement
77,montagne
