,0
0,chat
1,chien
2,chiot
3,chaton
4,cygne
5,cigogne
6,renard
7,cerf
8,biche
9,blaireau
10,cochon
11,coq
12,poule
13,poussin
14,vache
15,bœuf
16,gorille
17,chimpanzé
18,singe
19,marabout
20,héron
21,flamant
22,rose
23,canard
24,caneton
25,bouc
26,koala
27,renardeau
28,baleine
29,requin
30,cachalot
31,ours
32,blanc
33,ours
34,brun
35,ourson
36,caribou
37,mésange
38,hirondelle
39,moineau
40,garçon
41,fille
42,dame
43,homme
44,afrique
45,asie
46,orient
47,kyrgysztan
48,kazakhstan
49,chine
50,japon
51,australie
52,turquie
53,espagne
54,italie
55,france
56,grande-bretagne
57,irlande
58,norvège
59,suède
60,danemark
61,etats-unis
62,ohio
63,new-york
64,washington
65,texas
66,arizona
67,pôle
68,nord
69,pôle
70,sud
