,0
0,serpent
1,sonnette
2,serpent
3,serpente
4,long
5,rivière
6,serpent
7,méchant
8,pique
9,venimeux
10,serpent
11,serpente
12,long
13,rivière
14,coule
15,petit
16,serpent
17,gros
18,serpent
19,couleuvre
20,vipère
21,cobra
22,serpent
23,serpent
24,serpent
25,faufile
26,chaville
27,mordre
28,instile
29,son
30,venin
31,méchant
32,serpent
33,gentil
34,serpent
35,petit
36,serpent
37,couleuvre
38,orvet
39,serpent
40,serpente
41,serpent
42,pierres
43,pierre
44,sèche
45,pierre
46,chaude
47,attendre
48,serpent
49,vilain
50,vilain
51,serpent
52,serpent
53,écaille
54,serpent
55,chaussure
56,serpent
