,0
0,piscine
1,jacuzzi
2,copine
3,fête
4,alcool
5,drogue
6,sexe
7,argent
8,puff
9,daddy
10,snoop
11,dogg
12,50cent
13,puff
14,daddy
15,lil
16,wayne
17,fouine
18,booba
19,caisses
20,tuning
21,jackie
22,nord
23,mannequin
24,boobs
25,barbecue
26,travers
27,porc
28,saucisses
29,hamburger
30,hot-dog
31,bagel
32,cream
33,cheese
34,cocaïne
35,soirée
36,fête
37,eau
38,piscine
39,plongeon
40,voilà
41,continue
42,lamborghini
43,ferrari
44,twingo
45,deux-chevaux
46,mère
47,teresa
48,pape
49,professeur
50,bertchy
51,fête
52,amour
53,union
54,partage
55,peu
56,vie
57,peut
58,vivre
59,sans
60,cocaïne
