,0
0,parc
1,jouer
2,tétine
3,cube
4,tapis
5,été
6,serre-joint
7,marteau
8,machette
9,niveau
10,bulle
11,graduation
12,chape
13,parquet
14,latte
15,perceuse
16,ponceuse
17,soixante-dix
18,millimètres
19,cinéma
20,écran
21,format
22,cinémascope
23,salopard
24,huit
25,film
26,dalle
27,béton
28,bande
29,rive
30,ferraillage
31,flex
32,disqueuse
33,disque
34,béton
35,couper
36,trancher
37,casser
38,masser
39,machette
40,amiante
41,béton
42,féraillé
43,gravât
44,marcher
45,chaussures
46,bottes
47,sécurtité
48,pied
49,aponévrose
50,douleur
51,plantaire
52,vélo
53,piste
54,cyclable
55,accident
56,casque
57,chute
58,frein
59,voiture
60,conduite
61,automobile
62,regarder
63,vistesse
64,pédale
65,accélération
66,embrayage
67,levier
68,vitesse
69,climatisation
70,musique
71,mp3
72,poste
73,autoradio
74,cigarette
75,cendrier
