,0
0,douleur
1,dépression
2,jacques
3,moi
4,mois
5,que
6,ai
7,passés
8,dépression
9,que
10,suis
11,passé
12,phase
13,up
14,douleur
15,mal
16,cœur
17,mal
18,ventre
19,mal
20,tête
21,sensibilité
22,douleur
23,peut
24,faire
25,autres
26,douleur
27,peut
28,faire
29,autres
30,quand
31,dit
32,choses
33,douleur
34,ex
35,david
36,douleur
37,que
38,ai
39,parents
40,douleur
41,suis
42,seul
43,ai
44,parents
45,peeling
46,douleur
47,bien
48,évolution
49,renforcer
50,renforcer
51,comme
52,pierre
53,gens
54,appellent
55,pierre
56,sont
57,vachement
58,plus
59,forts
60,que
61,autres
62,grand-père
63,appelle
64,pierre
65,père
66,appelle
67,pierre
