,0
0,piscine
1,bonnet
2,maillot
3,bain
4,toboggan
5,sable
6,embout
7,parc
8,jeux
9,enfant
10,poussette
11,maman
12,papa
13,grand-mère
14,grand-père
15,ville
16,béton
17,immeuble
18,feu
19,rouge
20,voiture
21,pollution
22,bruit
23,lumière
24,cinéma
25,film
26,acteur
27,comédien
28,théatre
29,molière
30,tartuffe
31,cirque
32,acrobate
33,trapèze
34,jonglage
35,politique
36,député
37,maire
38,élection
39,manifestation
40,syndicat
41,démocratie
42,fonctionnaire
43,éducation
44,impôt
45,finance
46,ministre
47,économie
48,capitalisme
49,communisme
50,libéralisme
51,staline
52,poutine
