,0
0,douleur
1,hôpital
2,bras
3,jambe
4,doigt
5,saignement
6,sang
7,veine
8,piqûre
9,pansement
10,consultation
11,chèque
12,blessure
13,hospitalisation
14,frais
15,hôpital
16,avancement
17,visite
18,hôpital
19,grey's
20,anatomy
21,infirmier
22,médecin
23,guerre
24,malade
25,lit
26,hôpital
27,pansement
28,repas
29,hôpital
30,caractère
31,non
32,bon
33,stérilisation
34,couloir
35,large
36,lit
37,roulette
38,gardiennage
39,cher
40,couleur
41,blanche
42,couleur
43,jaune
44,couleur
45,grise
46,drap
47,drap
48,propre
49,propreté
50,désinfectant
51,douche
52,robinet
53,plateau
54,amovible
55,vaisselle
56,douleur
57,séquelle
58,souvenir
59,convalescence
60,rémission
61,cancer
62,cancérologie
63,cancer
64,sein
65,visibilité
66,trace
67,rhumatologie
68,douleur
69,antalgique
70,durée
71,arrêt
72,travail
