,0
0,jaune
1,vert
2,violet
3,orange
4,rouge
5,noir
6,automne
7,printemps
8,été
9,hiver
10,jour
11,nuit
12,heure
13,deux
14,heures
15,trois
16,heures
17,quatre
18,heures
19,cinq
20,heures
21,six
22,heures
23,sept
24,heures
25,huit
26,heures
27,neuf
28,heures
29,dix
30,heures
31,onze
32,heures
33,douze
34,heures
35,treize
36,heures
37,quatorze
38,heures
39,quinze
40,heures
41,seize
42,heures
43,dix-sept
44,heures
45,dix-huit
46,heures
47,dux-neuf
48,heures
49,vingt
50,heures
51,vingt-et-une
52,heures
53,vingt-deux
54,heures
55,vingt-trois
56,heures
57,vingt-quatre
58,heures
59,bateau
60,mat
61,baume
62,voile
63,phoque
64,basket
65,ballon
66,football
67,terrain
68,stade
69,saison
70,musique
71,couplet
72,do
73,ré
74,mi
75,fa
76,sol
77,la
78,si
79,do
80,clef
81,dièse
82,bémol
83,violoncelle
84,violon
85,luth
86,orgue
87,arc
88,ciel
89,ciel
90,nuage
91,médicament
92,abilify
93,teralithe
94,loxapac
95,xanax
