,0
0,fin
1,sport
2,travail
3,vacances
4,balade
5,repas
6,corvée
7,quotidien
8,organisation
9,argent
10,projet
11,animaux
12,amis
13,événement
14,temps
15,argent
16,ski
17,soleil
18,neige
19,famille
20,pendaison
21,contrainte
22,flexibilité
23,horaire
24,amitié
25,amour
26,semaine
27,repas
28,rencontre
29,bulle
30,stress
31,politique
32,inquiétude
33,expression
34,liberté
35,nouveauté
36,chance
37,facilité
38,prévisible
39,imprévisible
40,adaptation
41,vie
42,reconnaissance
43,ressources
44,activité
45,sportive
