,0
0,voiture
1,maison
2,piscine
3,ciel
4,soleil
5,lune
6,garçon
7,fille
8,marteau
9,assiette
10,casserole
11,sac
12,bague
13,collier
14,rateau
15,pelle
16,micro
17,télévision
18,tapis
19,canapé
20,porte
21,toit
22,maison
23,chat
24,chien
25,poisson
26,poulet
27,coq
28,canard
29,parachute
30,avion
31,arbre
32,caillou
33,rocher
34,main
35,pied
36,sucre
37,poubelle
38,grillage
39,lit
40,couette
41,drap
42,oreiller
43,armoire
44,pantalon
45,chemise
46,pull
47,maillot
48,bain
49,savon
50,dentifrice
51,brosse
52,dent
53,serviette
54,torchon
55,bouteille
56,verre
57,cuillère
58,plante
59,arrosoir
60,caisse
61,bocal
62,four
63,passoire
64,carte
65,stylo
66,gomme
67,crayon
68,papier
