,0
0,alimentation
1,saumon
2,dessert
3,livre
4,musique
5,art
6,contemporain
7,créativité
8,papier
9,arbre
10,haie
11,pelouse
12,piscine
13,nageur
14,vancances
15,mer
16,montagne
17,étang
18,italie
19,autriche
20,turquie
21,élection
22,présidentielle
23,états
24,unis
25,russie
26,daesh
27,combat
28,assassinat
29,meurtre
30,terrorisme
31,cerveau
32,maladie
33,hospitalisation
34,médecin
35,soignant
36,psychologue
37,test
38,air
39,parachute
40,avion
41,bipolaire
42,voisinage
43,amitié
44,violent
45,piano
46,accordéon
47,enfant
48,maison
49,liberté
50,fraternité
51,église
52,cathédrale
53,concert
54,amitié
55,amour
56,table
57,télévision
58,roman
59,émission
60,politique
61,variété
