,0
0,ciel
1,nuage
2,pluie
3,avion
4,fusée
5,grêle
6,neige
7,soleil
8,lune
9,planète
10,étoile
11,voie
12,lactée
13,astéroïde
14,arbre
15,lac
16,vert
17,montagne
18,ski
19,station
20,neige
21,averse
22,avalanche
23,rivière
24,torrent
25,plaine
26,route
27,ville
28,immeuble
29,maison
30,appartement
31,rue
32,boulevard
33,avenue
34,canal
35,péniche
36,parc
37,promenade
38,hôpital
39,hélicoptère
40,urgence
41,maternité
42,service
43,restaurant
44,île
45,bâteau
46,cathédrale
47,gare
48,tramway
49,train
50,tgv
51,route
52,chemin
53,autoroute
54,voiture
