,0
0,serpent
1,douleur
2,morsure
3,vert
4,brun
5,écaille
6,crocs
7,recherche
8,médicale
9,recherche
10,venin
11,aventure
12,promenade
13,désert
14,tropiques
15,jardin
16,tropical
17,sol
18,air
19,feu
20,serpent
21,sonnette
22,arabe
23,joueur
24,flûte
25,animal
26,maltraité
27,sac
28,hermès
29,chaussures
30,veste
31,détournement
32,objet
33,vivisection
34,maltraitance
35,peluche
36,écharpe
37,met
38,autour
39,cou
40,œuf
41,mammifère
42,froid
43,sang
44,froid
45,boa
46,boa
47,constrictor
48,glisser
49,sol
50,ramper
51,déplacer
52,désert
53,sable
54,traces
55,sable
56,tête
57,vipère
58,v
59,tête
60,vipère
61,sud
62,sud
63,france
64,herbes
65,hautes
66,sandale
67,pieds
68,herbe
69,serpent
70,arrive
71,eau
72,serpent
73,eau
74,attention
75,garder
76,œil
77,difficile
78,douleur
79,vaccin
80,prévoir
81,guérir
82,enjamber
