,0
0,mais
1,où
2,est
3,donc
4,or
5,ni
6,car
7,direction
8,qualité
9,coordination
10,risques
11,relation
12,usagers
13,cellule
14,relation
15,usager
16,cellule
17,qualité
18,père
19,mère
20,sœur
21,frère
22,sœur
23,luzenac
24,oberhaslach
25,oberkirch
26,allemagne
27,monde
28,espagne
29,italie
30,vatican
31,roumanie
32,hongrie
33,russie
34,océanie
35,australie
36,etats-unis
37,amérique
38,nord
39,amérique
40,sud
41,mathieu
42,benoît
43,nicolas
44,véronique
45,claire
46,elodie
47,caroline
48,elie
49,marie-louise
50,marie-thérèse
51,philippe
52,andré
53,maud
54,pierre-jo
55,philippe
56,antoine
57,audrée
58,laetitia
59,lindner
60,fête
61,cousinade
62,marcher
63,dan
64,rue
65,forêt
66,ville
67,voyage
68,agenda
69,voyage
70,violetta
71,claudia
72,uli
73,rita
74,ania
75,marco
76,sandra
77,nina
78,oberkrich
79,allemagne
80,rhin
81,berlin
82,londres
83,breton
84,claire
85,hélène
86,eric
87,birmingham
88,irlande
89,ecosse
90,islande
91,irlande
92,pôle
93,nord
94,pôle
95,sud
96,maltraitance
97,animal
98,facebook
99,réseaux
100,sociaux
101,whatsapp
102,créer
103,groupe
104,application
105,mettre
106,oeuvre
107,word
108,excel
109,powerpoint
110,paysage
111,diaporama
112,document
113,plan
114,action
115,action
116,amélioration
117,système
118,management
119,qualité
120,organiser
121,prévoir
122,anticiper
123,formation
124,actif
125,assistant
126,secrétaire
127,direction
128,assistant
129,direction
130,naissance
131,adolescence
132,adulte
133,vieillard
134,grand-mère
135,grand-père
136,grand-maman
137,grand-papa
138,mémère
139,pépère
140,papy
141,mamie
142,mamé
143,papé
