,0
0,do
1,ré
2,mi
3,fa
4,sol
5,la
6,do
7,chat
8,maison
9,liberté
10,écureuil
11,chien
12,jardin
13,radis
14,tomate
15,melon
16,fraise
17,framboise
18,coing
19,pomme
20,poire
21,ananas
22,citron
23,olive
24,huile
25,bière
26,eau
27,frigo
28,freezer
29,congélateur
30,salon
31,canapé
32,clic_clac
33,télévision
34,téléphone
35,portable
36,pc
37,ordinateur
38,tapis
39,chaise
40,chaîne_stéréo
41,livre
42,porte-clés
43,cabinet
44,papier
45,robinet
46,eau
47,tuile
48,toit
49,cheminée
50,boit
51,allumettes
52,feu
53,flamme
54,étincelle
55,forêt
56,mer
57,nuage
58,ciel
59,lune
60,noir
61,jaune
62,rouge
63,gris
64,bleu
65,rose
66,orange
67,vert
68,carte
69,papier_cadeau
70,anniversaire
71,été
72,vacances
73,hiver
74,ski
75,toussaint
76,mort
77,ciel
78,nuage
79,soleil
80,lune
81,papier
82,ciseaux
83,genou
84,caillou
85,hibou
86,chou
87,ascenseur
88,escalier
89,marche
90,chaussure
91,souliers
92,chausettes
93,tongs
94,pieds_nus
95,sandales
96,cerf-volant
97,biche
98,bambi
99,pin
100,pomme_pin
101,résine
102,chêne
103,gland
104,frêne
105,lilas
106,quetsche
107,mirabelle
108,rosier
109,muguet
110,fleur
111,papillon
112,oiseau
113,pie
114,pipi
115,lit
116,dormir
117,loisirs
118,cinéma
119,médiathèque
120,lire
121,cd
122,pain
123,boulanger
124,baguette
125,croissant
126,pain_chocolat
127,tarte_citron
128,framboisine
129,chocolatine
130,cervelas
131,knack
