,0
0,un
1,deux
2,trois
3,un
4,deux
5,trois
6,quatre
7,cinq
8,six
9,sept
10,huit
11,neuf
12,dix
13,commence
14,gauguin
15,veste
16,porte-manteau
17,que_ai_vu
18,personne_face_moi
19,un
20,deux
21,trois
22,un
23,deux
24,trois
25,un
26,deux
27,trois
28,quatre
29,cinq
30,six
31,sept
32,huit
33,neuf
34,peinture
35,gauguin
36,sisley
37,picasso
38,aime_bien
39,impressionniste
40,van_gogh
41,clémenceau
42,monet
43,manet
44,monet
45,clémenceau
46,manet
47,biographie
48,biographie_croisée
49,clémenceau
50,poincaré
51,jean_jaurès
52,nom
53,mot
54,un
55,deux
56,trois
57,quatre
58,cinq
59,six
60,minute-trente
61,non
62,deux_minutes
63,trente_secondes
64,minutes
65,peinture
66,phrase
67,peinture
68,acrylique
69,gouache
70,huile
71,un
72,deux
73,un
74,deux
75,trois
76,quatre
77,cinq
78,six
79,personne_face_moi
80,psychologue
81,un
82,deux
83,psychologue
84,psychologue
85,un
86,deux
87,un
88,deux
89,trois
90,quatre
91,cinq
92,six
93,un
94,deux
95,trois
96,un
97,deux
98,minute_trente
99,un
100,deux
101,trois
102,quatre
103,veste
104,porte-manteau
105,gilet
106,bleu
107,rouge
108,vert
109,jaune
110,un
111,deux
112,jaune
113,blanc
114,bleu
115,rouge
116,un
117,deux
118,trois
119,quatre
120,cinq
121,six
122,deux_minutes_trente
123,non
124,deux
125,un
126,deux
127,trois
128,nom
129,docteur
130,bertschy
131,professeur
132,bertschy
133,docteur
134,weibel
135,docteur
136,solt
137,madame
138,porte
139,fermer
140,ouverte
141,porte
142,un
143,deux
