,0
0,thé
1,tisane
2,sachet
3,poubelle
4,sac
5,plastique
6,pollution
7,baleine
8,mer
9,océan
10,eau_rivière
11,fleuve
12,source
13,origine
14,préhistoire
15,début
16,commencement
17,os
18,ossement
19,sépulture
20,funéraire
21,tombe
22,pot
23,poterie
24,architecture
25,grotte
26,église
27,basilique
28,fontaine
29,tour
30,maison
31,immeuble
32,enfant
33,trottoir
34,rue
35,route
36,fleuve
37,voiture
38,camion
39,vélo
40,bicyclette
41,motocyclette
42,moto
43,poisson
44,mammifère
45,quatre_pattes
46,gestation
47,mois
48,naissance
49,commencement
50,début
51,année
52,anniversaire
53,animaversaire
54,obituaire
55,cimetière
56,paradis
57,ange
58,nuage
59,abraham
60,bible
61,testament
62,ancien
63,nouveau
64,théologie
65,gymnastique
66,acrobatie
67,mouche
68,balançoire
69,passoire
70,évier
71,bassine
72,lavabo
73,salle_bain
74,baignoire
75,douche
76,piscine
77,nager
78,aquagym
79,natation
80,maillot_bain
81,dessous
82,vêtement
83,bonnet_bain
84,armoire
85,vêtement
86,chemise
87,robe
88,jupe
89,pantalon
90,chaussures
91,chaussettes
92,bas
93,collants
94,chapeau
95,manteau
96,imperméable
97,tâche
98,retouche
99,pressing
100,marché
101,légumes
102,fruit
103,chou
