,0
0,amour
1,aurore
2,albatros
3,hamster
4,courge
5,persil
6,bateau
7,mer
8,plage
9,église
10,tapis
11,coupe
12,musée
13,ville
14,jardin
15,zoo
16,volière
17,oiseau
18,plume
19,soleil
20,lune
21,azur
22,caramel
23,chocolat
24,tarte
25,poisson
26,cheval
27,basilic
28,verrue
29,berge
30,barreau
31,boutique
32,chaussures
33,pied
34,main
35,tête
36,cheveux
37,cil
38,couleur
39,bleu
40,vert
41,rouge
42,loup
43,lagon
44,requin
45,poisson_rouge
46,piscine
47,orange
48,jaune
49,maillot
50,lunettes
51,escalier
52,bassin
53,douche
54,froid
55,chaud
56,agréable
57,savon
