,0
0,douleur
1,mal
2,soigner
3,placebo
4,médicament
5,médecin
6,infirmier
7,pharmacien
8,unité_douleur
9,centre_douleur
10,clinique_toussaint
11,nouvel_hôpital
12,bloc_opératoire
13,paracétamol
14,perfalgan
15,morphinique
16,opiacé
17,fentanyl
18,sufentanyl
19,seringue
20,aiguille
21,pousse_seringue
22,anticipation
23,échelle_visuelle_analogique
24,échelle_visuelle_numérique
25,signe_douleur
26,repérer
27,numériser
28,obligation
29,rôle_propre
30,infirmier
31,nécessité
32,patient
33,soigner
34,traiter
35,douleur_continue
36,douleur_fantôme
37,opération
38,pied
39,comfil
40,mla
41,enfant
42,lidocaïne
43,xylocaïne
44,anesthésie_locale
45,anesthésie_loco-régionale
46,anesthésie_générale
47,péridurale
48,rachianesthésie
49,péridurale
50,accouchement
51,accouchement_sans_douleur
52,accouchement_l’eau
53,position
54,position_antalgique
55,demi-assis
56,coté
57,jambes_repliées
58,enseignement
59,signe_observation
60,faciès
61,crispation
62,signes_non_verbaux
63,signes_verbaux
64,plainte
65,gémissement
