,0
0,maison
1,enfant
2,famille
3,femme
4,voiture
5,nature
6,promenade
7,vélo
8,cheval
9,forêt
10,avion
11,ciel
12,nuage
13,repos
14,sieste
15,manger
16,dormir
17,rire
18,chanter
19,pleurer
20,respirer
21,promener
22,regarder
23,sentir
24,promener
25,ami
26,fête
27,soirée
28,beau_moment
29,amitié
30,sentiment
31,amour
32,camarade
33,société
34,compagnie
35,collègue
36,travail
37,voler
38,passager
39,hôtesse
40,hôtel
41,absence
42,découcher
43,absence
44,voyage
45,vacances
46,mer
47,océan
48,palmier
49,plage
50,repos
51,tranquilité
52,sérénité
53,calme
54,stress
55,vie_active
