,0
0,vivre
1,mourir
2,manger
3,travailler
4,doucher
5,préparer
6,aimer
7,manger
8,boire
9,regarder
10,asseoir
11,arrêter
12,enfant
13,rire
14,ballon
15,jouer
16,salir
17,boire
18,ranger
19,maison
20,cuisine
21,préparer
22,fruit
23,salade
24,tomate
25,pomme_terre
26,porte
27,serrure
28,clef
29,mur
30,chaussure
31,meuble
32,fenêtre
33,ordinateur
34,clavier
35,souris
36,playstation
37,télévision
38,télécommande
39,table
40,chaise
41,carton
42,canapé
43,fauteuil
44,tapis
45,lampe
46,lampadaire
47,table_basse
48,chambre
49,lit
50,livre
51,revue
52,boite
53,bijou
54,vêtement
55,chaussure
56,maquillage
